key,originalName,tags
EGY-711B75504380-803B40639221-X-449769,Abu Forag,"{'alt_name:ar': 'شيخ زويد', 'alt_name:fr': 'Sheikh Zuwâyid', 'name': 'الشيخ زويد', 'name:ar': 'الشيخ زويد', 'name:azb': 'شیخ زوید', 'name:de': 'Sheikh Zuwayid', 'name:en': 'Sheikh Zuwayid', 'name:fa': 'شیخ زوید', 'name:fr': 'Sheikh Zuwayid', 'name:he': ""שיח' זוויד"", 'place': 'town', 'population': '45000', 'wikidata': 'Q3481736', 'wikipedia': 'ar:الشيخ زويد'}"
EGY-711B8184782-803B42158920-X-432900,‘Izbat an Nakhl,"{'alt_name': 'بني محمد شعراوي', 'int_name': 'Beni Muh Sha‘râwl, Beni Muh Sharawl', 'name': 'بني محمد شعراوي', 'name:ar': 'بني محمد شعراوي', 'name:ar1': 'بني محمد شعراوي', 'name:de': 'Beni Muh Sharawl', 'name:en': 'Beni Muh Sharawl', 'name:fr': 'Beni Muh Sharawl', 'place': 'village'}"
EGY-711B8184782-803B42158920-X-432900,‘Izbat an Nakhl,"{'alt_name': 'عزبة النخل', 'int_name': '‘Izbat an Nakhl, Izbat an Nakhl', 'name': 'عزبة النخل', 'name:ar': 'عزبة النخل', 'name:ar1': 'عزبة النخل', 'name:de': 'Izbat an Nakhl', 'name:en': 'Izbat an Nakhl', 'name:fr': 'Izbat an Nakhl', 'place': 'village'}"
EGY-711B8184782-803B42158920-X-350140,Rīdah,"{'alt_name': 'ريدة', 'int_name': 'Rīda, Rida', 'name': 'ريدة', 'name:ar': 'ريدة', 'name:ar1': 'ريدة', 'name:de': 'Rida', 'name:en': 'Rida', 'name:fr': 'Rida', 'place': 'village'}"
EGY-711B82469511-803B6113781-X-359482,Az Zaydīyah,"{'alt_name': 'أوسيم', 'int_name': 'Ouseem', 'name': 'أوسيم', 'name:ar': 'أوسيم', 'name:ar1': 'أوسيم', 'name:de': 'Ouseem', 'name:en': 'Ouseem', 'name:fr': 'Ouseem', 'place': 'village'}"
EGY-711B82469511-803B6113781-X-359482,Az Zaydīyah,"{'alt_name': 'الزيدية', 'int_name': 'El-Zeidîya, Al Zeidiya', 'name': 'الزيدية', 'name:ar': 'الزيدية', 'name:ar1': 'الزيدية', 'name:de': 'Al Zeidiya', 'name:en': 'Al Zeidiya', 'name:fr': 'Al Zeidiya', 'place': 'village'}"
EGY-711B82469511-803B6113781-X-359482,Az Zaydīyah,"{'alt_name': 'عزبة غيضن', 'int_name': '‘Izbat Ghīḑan, Izbat Ghidan', 'name': 'عزبة غيضن', 'name:ar': 'عزبة غيضن', 'name:ar1': 'عزبة غيضن', 'name:de': 'Izbat Ghidan', 'name:en': 'Izbat Ghidan', 'name:fr': 'Izbat Ghidan', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'alt_name': 'كرداسة', 'int_name': 'Kirdāsah, Kirdasah', 'name': 'كرداسة', 'name:ar': 'كرداسة', 'name:ar1': 'كرداسة', 'name:de': 'Kirdasah', 'name:en': 'Kirdasah', 'name:fr': 'Kirdasah', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'كومباوند زايد 2000', 'name:ar': 'كومباوند زايد 2000', 'name:en': 'Zayed 2000 Compound', 'name:fr': 'Zayed 2000 Compound', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'الجزيرة', 'name:ar': 'الجزيرة', 'name:en': 'El Gezira', 'name:fr': 'El Gezira', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'حدائق السليمانية', 'name:ar': 'حدائق السليمانية', 'name:en': 'El Solaymania Gardens', 'name:fr': 'El Solaymania Gardens', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'كومباوند الندى', 'name:ar': 'كومباوند الندى', 'name:en': 'El Nada Compound', 'name:fr': 'El Nada Compound', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'رويال سيتى', 'name:ar': 'رويال سيتى', 'name:en': 'Royal City', 'name:fr': 'Royal City', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'الحدائق الخضراء', 'name:ar': 'الحدائق الخضراء', 'name:en': 'Greenz Gardens', 'name:fr': 'Al Hadaeq Al Khadra', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'أكتوبر هيلز', 'name:ar': 'أكتوبر هيلز', 'name:en': 'October Hills', 'name:fr': 'October Hills', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'الكرمة 1', 'name:ar': 'الكرمة 1', 'name:en': 'El Karma 1', 'name:fr': 'El Karma 1', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'المهندسين جاردنز', 'name:ar': 'المهندسين جاردنز', 'name:en': 'El Mohandesin Gardens', 'name:fr': 'El Mohandesin Gardens', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'ليجيندا', 'name:ar': 'ليجيندا', 'name:en': 'Legenda', 'name:fr': 'Legenda', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'سما زايد', 'name:ar': 'سما زايد', 'name:en': 'Sama Zayed', 'name:fr': 'Sama Zayed', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'لا فيل', 'name:ar': 'لا فيل', 'name:en': 'La Ville', 'name:fr': 'La Ville', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'جرين ريزيدنس 1', 'name:ar': 'جرين ريزيدنس 1', 'name:en': 'Green Residence 1', 'name:fr': 'Green Residence 1', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'زايد أوازيس 1', 'name:ar': 'زايد أوازيس 1', 'name:en': 'Zayed Oasis 1', 'name:fr': 'Zayed Oasis 1', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'زايد أوازيس 2', 'name:ar': 'زايد أوازيس 2', 'name:en': 'Zayed Oasis 2', 'name:fr': 'Zayed Oasis 2', 'place': 'village'}"
EGY-711B82469511-803B44748138-X-354394,Kafr at Turjumān,"{'name': 'الجمان', 'name:ar': 'الجمان', 'name:en': 'Al Joman', 'name:fr': 'Al Joman', 'place': 'village'}"
EGY-711B20348427-803B99402078-X-433843,Munsha’at Wākid,"{'alt_name': 'منشأة واكد', 'int_name': 'Minshāt Wākid, Minshat Wakid', 'name': 'منشأة واكد', 'name:ar': 'منشأة واكد', 'name:ar1': 'منشأة واكد', 'name:de': 'Minshat Wakid', 'name:en': 'Minshat Wakid', 'name:fr': 'Minshat Wakid', 'place': 'village'}"
EGY-711B20348427-803B99402078-X-433843,Munsha’at Wākid,"{'alt_name': 'سنجها', 'int_name': 'Sangaha, Sangaha, Sanjaha', 'name': 'سنجها', 'name:ar': 'سنجها', 'name:ar1': 'سنجها', 'name:de': 'Sangaha', 'name:en': 'Sangaha', 'name:fr': 'Sangaha', 'place': 'village'}"
EGY-711B85270152-803B90320774-X-361411,Al Barrānīyah,"{'alt_name': 'البرانية', 'int_name': 'El-Barrânîya, Al Barraniya', 'name': 'البرانية', 'name:ar': 'البرانية', 'name:ar1': 'البرانية', 'name:de': 'Al Barraniya', 'name:en': 'Al Barraniya', 'name:fr': 'Al Barraniya', 'place': 'village'}"
EGY-711B85270152-803B72330342-X-350810,Qalatá al Kubrá,"{'alt_name': 'قلاطا الكبرى', 'int_name': 'Qalata el-Kubra, Qalata al Kubra', 'name': 'قلتى الكبرى', 'name:ar': 'قلاطا الكبرى', 'name:ar1': 'قلاطا الكبرى', 'name:de': 'Qalata al Kubra', 'name:en': 'Qalata al Kubra', 'name:fr': 'Qalata al Kubra', 'place': 'village'}"
EGY-711B20348427-803B52613313-X-354487,Kafr ash Shaykh Dhikrī,"{'alt_name': 'كفر الشيخ ذكري', 'int_name': 'Kafr el-Sheikh Zikri, Kafr al Sheikh Zikri', 'name': 'كفر الشيخ ذكري', 'name:ar': 'كفر الشيخ ذكري', 'name:ar1': 'كفر الشيخ ذكري', 'name:de': 'Kafr al Sheikh Zikri', 'name:en': 'Kafr al Sheikh Zikri', 'name:fr': 'Kafr al Sheikh Zikri', 'place': 'village'}"
EGY-711B8184782-803B75008137-X-352580,Mayyānah al Waqf,"{'int_name': 'Mayyānah al Waqf', 'place': 'village'}"
EGY-711B20348427-803B70996965-X-361304,Al Ghaffārīyah,"{'name': 'الغفارية', 'name:ar': 'الغفارية', 'name:en': 'Al-Ghafaria', 'name:fr': 'Al-Ghafaria', 'place': 'village'}"
EGY-711B20348427-803B70996965-X-361304,Al Ghaffārīyah,"{'alt_name': 'الغفارية', 'int_name': 'El-Ghaffârîya, Al Ghaffariya', 'name': 'الغفارية', 'name:ar': 'الغفارية', 'name:ar1': 'الغفارية', 'name:de': 'Al Ghaffariya', 'name:en': 'Al Ghaffariya', 'name:fr': 'Al Ghaffariya', 'place': 'village'}"
EGY-711B65091897-803B17401040-X-8560427,‘Izbat Marwān,"{'alt_name': 'كفر دمشيت', 'int_name': 'Kafr Damshīt, Kafr Damshit', 'name': 'دمشيت', 'name:ar': 'دمشيت', 'name:ar1': 'كفر دمشيت', 'name:de': 'Damsheet', 'name:en': 'Damsheet', 'name:fr': 'Damsheet', 'place': 'village'}"
EGY-711B65091897-803B48057008-X-362911,Abū al Gharr,"{'alt_name': 'أبو الغر', 'int_name': 'Abū al Gharr, Abu al Gharr', 'name': 'أبو الغر', 'name:ar': 'أبو الغر', 'name:ar1': 'أبو الغر', 'name:de': 'Abu al Gharr', 'name:en': 'Abu al Gharr', 'name:fr': 'Abu al Gharr', 'place': 'village'}"
EGY-711B50888095-803B92623910-X-351556,Naj‘ Asmant al Kabīrah,"{'alt_name': 'الزينية بحري', 'int_name': 'Az Zaynīyah Baḩrī, Al Zayniyah Bahri', 'name': 'الزينية بحري', 'name:ar': 'الزينية بحري', 'name:ar1': 'الزينية بحري', 'name:de': 'Al Zayniyah Bahri', 'name:en': 'Al Zayniyah Bahri', 'name:fr': 'Al Zayniyah Bahri', 'place': 'village'}"
EGY-711B50888095-803B92623910-X-351556,Naj‘ Asmant al Kabīrah,"{'alt_name': 'السعائدة', 'int_name': 'Es Sa‘āida, Al Saaida, Al Saayida', 'name': 'السعائدة', 'name:ar': 'السعائدة', 'name:ar1': 'السعائدة', 'name:de': 'Al Saaida', 'name:en': 'Al Saaida', 'name:fr': 'Al Saaida', 'place': 'village'}"
EGY-711B31659985-803B23314658-X-434181,Qaryat at Taḑḩiyah,"{'name': 'البذور 7', 'name:ar': 'البذور 7', 'name:en': 'Al Bothour 7', 'name:fr': 'Al Bothour 7', 'place': 'village'}"
EGY-711B31659985-803B23314658-X-434181,Qaryat at Taḑḩiyah,"{'name': 'البذور 3', 'name:ar': 'البذور 3', 'name:en': 'Al Bothour 3', 'name:fr': 'Al Bothour 3', 'place': 'village'}"
EGY-711B31659985-803B23314658-X-434181,Qaryat at Taḑḩiyah,"{'name': 'البذور 9', 'name:ar': 'البذور 9', 'name:en': 'Al Bothour 9', 'name:fr': 'Al Bothour 9', 'place': 'village'}"
EGY-711B55169678-803B34789615-X-12067987,Sīdī Aḩmad,"{'int_name': 'Sheikh Shadli, Sheikh Shadli', 'name': 'شيخ شاذلى', 'name:ar': 'شيخ شاذلى', 'name:de': 'Sheikh Shadli', 'name:en': 'Sheikh Shadli', 'name:fr': 'Sheikh Shadli', 'old_name': 'Humaithara', 'place': 'town', 'wikidata': 'Q12208913', 'wikipedia': 'en:Humaithara'}"
EGY-711B8184782-803B78115524-X-362085,Abū Sīdhum,"{'alt_name': 'كوم الراهب', 'int_name': 'الوبى', 'name': 'قرية الروبى', 'name:ar': 'الروبى', 'name:ar1': 'كوم الراهب', 'name:de': 'الروبى', 'name:en': 'Al rouby', 'name:fr': 'Kawm al Rahib', 'place': 'village'}"
EGY-711B17592462-803B19045747-X-12038008,‘Izbat al Ḩājj ‘Alī Manşūr,"{'alt_name': 'عزبة أبو شامية', 'int_name': '‘Ezbet Abu Shâmîya, Ezbet Abu Shamiya', 'name': 'عزبة أبو شامية', 'name:ar': 'عزبة أبو شامية', 'name:ar1': 'عزبة أبو شامية', 'name:de': 'Ezbet Abu Shamiya', 'name:en': 'Ezbet Abu Shamiya', 'name:fr': 'Ezbet Abu Shamiya', 'place': 'village'}"
