key,originalName,tags
JOR-632B81527021-343B72336194-X-250652,Al ‘Īş,"{'int_name': 'Abū Shauka; Abu Shauka', 'is_in': 'Jordan, الأردن', 'name': 'أبو شوكة', 'name:ar': 'أبو شوكة', 'name:de': 'Abu Shauka', 'name:en': 'Abu Shauka', 'name:fr': 'Abu Shauka', 'place': 'village'}"
JOR-632B81527021-343B72336194-X-250652,Al ‘Īş,"{'int_name': 'Khirbat al ‘Īs; Khirbat al Is', 'is_in': 'Jordan, الأردن', 'name': 'خربة العيص', 'name:ar': 'خربة العيص', 'name:de': 'Khirbat al Is', 'name:en': 'Khirbat al Is', 'name:fr': 'Khirbat al Is', 'place': 'village'}"
JOR-632B81527021-343B72336194-X-250652,Al ‘Īş,"{'int_name': '‘Īs; Is; Al Is; Al Isa', 'is_in': 'Jordan, الأردن', 'name': 'العيص', 'name:ar': 'العيص', 'name:de': 'Is', 'name:en': 'Is', 'name:fr': 'Is', 'place': 'village'}"
JOR-632B77728443-343B54099878-X-11129622,Ar Raḩmah,"{'name': 'حبكا', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-248627,Kharjā,"{'int_name': 'Kherja', 'is_in': 'Jordan, الأردن', 'name': 'خرجا', 'name:ar': 'خرجا', 'name:de': 'Kherja', 'name:en': 'Kherja', 'name:fr': 'Kherja', 'place': 'village'}"
JOR-632B81527021-343B72336194-X-251100,‘Ābil,"{'int_name': '‘Ābil; Abil', 'is_in': 'Jordan, الأردن', 'name': 'عابل', 'name:ar': 'عابل', 'name:de': 'Abil', 'name:en': 'Abil', 'name:fr': 'Abil', 'place': 'village'}"
JOR-632B81527021-343B72336194-X-251100,‘Ābil,"{'name': 'عابل', 'place': 'village'}"
JOR-632B77728443-343B74111669-X-11671310,Ḩayy al Basātīn,"{'int_name': 'El Bārīḥa; Al Bariha; Bariha', 'is_in': 'Jordan, الأردن', 'name': 'البارحة', 'name:ar': 'البارحة', 'name:de': 'Al Bariha', 'name:en': 'Al Bariha', 'name:fr': 'Al Bariha', 'place': 'village'}"
JOR-632B77728443-343B74111669-X-11671310,Ḩayy al Basātīn,"{'name': 'حي السعادة', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-11242694,Al Manshīyah,"{'int_name': 'El Musheirife; Al Musheirife; Al Musheirfa', 'is_in': 'Jordan, الأردن', 'name': 'المشيرفة', 'name:ar': 'المشيرفة', 'name:de': 'Al Musheirife', 'name:en': 'Al Musheirife', 'name:fr': 'Al Musheirife', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-11242694,Al Manshīyah,"{'int_name': 'Um Shojeire el Gharbiye; Um Shojeire al Gharbiye; Um Shajara; Um Shejeirat al Gharbiyeh', 'is_in': 'Jordan, الأردن', 'name': 'أم شجيرة الغربية', 'name:ar': 'أم شجيرة الغربية', 'name:de': 'Um Shojeire al Gharbiye', 'name:en': 'Um Shojeire al Gharbiye', 'name:fr': 'Um Shojeire al Gharbiye', 'place': 'village'}"
JOR-632B71649373-343B30313862-X-7031377,Al Muzaffar,"{'int_name': '‘Ayn al Hawwārah; Ayn al Hawwarah', 'is_in': 'Jordan, الأردن', 'name': 'عين الهوارة', 'name:ar': 'عين الهوارة', 'name:de': 'Ayn al Hawwarah', 'name:en': 'Ayn al Hawwarah', 'name:fr': 'Ayn al Hawwarah', 'place': 'village'}"
JOR-632B97166968-343B76996831-X-8595307,Rajul ad Dan‘ān,"{'int_name': 'Al Qaţrāna; Al Qatrana; Qatrani', 'is_in': 'Jordan, الأردن', 'name': 'القطرانة', 'name:ar': 'القطرانة', 'name:de': 'Al Qatrana', 'name:en': 'Al Qatrana', 'name:fr': 'Al Qatrana', 'place': 'village'}"
JOR-632B97166968-343B76996831-X-8595307,Rajul ad Dan‘ān,"{'int_name': 'El Lajjūn; Al Lajjun; Lajjum', 'is_in': 'Jordan, الأردن', 'name': 'اللجون', 'name:ar': 'اللجون', 'name:de': 'Al Lajjun', 'name:en': 'Al Lajjun', 'name:fr': 'Al Lajjun', 'place': 'village'}"
JOR-632B97166968-343B76996831-X-8595307,Rajul ad Dan‘ān,"{'name': 'الدامخي', 'name:ar': 'الدامخي', 'name:fr': 'Addamkhi', 'place': 'village'}"
JOR-632B77728443-343B74111669-X-248728,Kafr Jāyiz,"{'int_name': 'Kafr Jā”iz; Kafr Jaiz; Kufr Jayiz', 'is_in': 'Jordan, الأردن', 'name': 'كفر جائز', 'name:ar': 'كفر جايز', 'name:de': 'Kafr Jaiz', 'name:en': 'Kafr Jaiz', 'name:fr': 'Kafr Jaiz', 'place': 'village'}"
JOR-632B98972752-343B92270189-X-10861781,Al Mufarradāt al Gharbīyah,"{'int_name': 'Thughrat al Jubb', 'is_in': 'Jordan, الأردن', 'name': 'ثغرة الجب', 'name:ar': 'ثغرة الجب', 'name:de': 'Thughrat al Jubb', 'name:en': 'Thughrat al Jubb', 'name:fr': 'Thughrat al Jubb', 'place': 'village'}"
JOR-632B67270147-343B21339030-X-7015819,Al Ḩaddādah,"{'int_name': 'Al Ḩaddādah; Al Haddadah', 'is_in': 'Jordan, الأردن', 'name': 'الحدادة', 'name:ar': 'الحدادة', 'name:de': 'Al Haddadah', 'name:en': 'Al Haddadah', 'name:fr': 'Al Haddadah', 'place': 'village'}"
JOR-632B77728443-343B11409548-X-11129595,Al Khallah,"{'int_name': 'Kafr Rākib; Kafr Rakib', 'is_in': 'Jordan, الأردن', 'name': 'كفر راكب', 'name:ar': 'كفر راكب', 'name:de': 'Kafr Rakib', 'name:en': 'Kafr Rakib', 'name:fr': 'Kafr Rakib', 'place': 'village'}"
JOR-632B77728443-343B11409548-X-11129595,Al Khallah,"{'int_name': 'Kafr ‘Awān; Kafr Awan', 'is_in': 'Jordan, الأردن', 'name': 'كفر عوان', 'name:ar': 'كفر عوان', 'name:de': 'Kafr Awan', 'name:en': 'Kafr Awan', 'name:fr': 'Kafr Awan', 'place': 'village'}"
JOR-632B67270147-343B21339030-X-7015821,Bīr Khidād,"{'int_name': 'Bīr aţ Ţāfī; Bir al Tafi', 'is_in': 'Jordan, الأردن', 'name': 'بئر الطافي', 'name:ar': 'بئر الطافي', 'name:de': 'Bir al Tafi', 'name:en': 'Bir al Tafi', 'name:fr': 'Bir al Tafi', 'place': 'village'}"
JOR-632B67270147-343B21339030-X-7015821,Bīr Khidād,"{'name': 'بئر خداد', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-8560753,Al Fālij,"{'GNS:dsg_code': 'PPL', 'GNS:dsg_name': 'populated place', 'GNS:id': '185226', 'int_name': 'Mujamma‘ al Ḩadīthah', 'name': 'مجمع الحديثة', 'name:ar': 'مجمع الحديثة', 'name:de': 'Mujamma` al Hadithah', 'name:en': 'Mujamma` al Hadithah', 'name:fr': 'Mujamma` al Hadithah', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-8560753,Al Fālij,"{'GNS:dsg_code': 'PPL', 'GNS:dsg_name': 'populated place', 'GNS:id': '-3091681', 'alt_name': 'Al-Hadita; Al-Ḥadîta; Al Hadidah; Al Ḩadīdah; Al Mushayritah; Haditha; Hadithah; Ḩadīthah', 'int_name': 'Al Ḩadīthah', 'name': 'الحديثة', 'name:ar': 'الحديثة', 'name:de': 'Al Hadithah', 'name:en': 'Al Hadithah', 'name:fr': 'Al Hadithah', 'place': 'town', 'population': '6979', 'population:date': '2010', 'source:name': 'GNS', 'source:population': 'stats.gov.sa'}"
JOR-632B11138086-343B19356030-X-245820,Zuwayzā,"{'int_name': 'Al Jīzah; Al Jizah', 'is_in': 'Jordan, الأردن', 'name': 'الجيزة', 'name:ar': 'الجيزة', 'name:de': 'Al Jizah', 'name:en': 'Al Jizah', 'name:fr': 'Al Jizah', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-245820,Zuwayzā,"{'int_name': 'Zuwayrah', 'is_in': 'Jordan, الأردن', 'name': 'زويرة', 'name:ar': 'زويرة', 'name:de': 'Zuwayrah', 'name:en': 'Zuwayrah', 'name:fr': 'Zuwayrah', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-245820,Zuwayzā,"{'amenity': 'refugee_site', 'name': 'مخيم الطالبية\u200e\u200e', 'name:ar': 'مخيم الطالبية', 'name:en': 'Talbieh camp', 'name:fr': 'Camp de Talbieh', 'place': 'village', 'wikidata': 'Q3980355', 'wikipedia': 'ar:مخيم الطالبية'}"
JOR-632B77728443-343B74111669-X-11671311,Ḩayy al Maţla‘,"{'int_name': 'El Bārīḥa; Al Bariha; Bariha', 'is_in': 'Jordan, الأردن', 'name': 'البارحة', 'name:ar': 'البارحة', 'name:de': 'Al Bariha', 'name:en': 'Al Bariha', 'name:fr': 'Al Bariha', 'place': 'village'}"
JOR-632B77728443-343B81730944-X-248273,Makhrabā,"{'int_name': 'Makhrabā; Makhraba', 'is_in': 'Jordan, الأردن', 'name': 'مخربا', 'name:ar': 'مخربا', 'name:de': 'Makhraba', 'name:en': 'Makhraba', 'name:fr': 'Makhraba', 'place': 'village'}"
JOR-632B77728443-343B81730944-X-248273,Makhrabā,"{'int_name': 'Zabdah', 'is_in': 'Jordan, الأردن', 'name': 'زبدة', 'name:ar': 'زبدة', 'name:de': 'Zabdah', 'name:en': 'Zabdah', 'name:fr': 'Zabdah', 'place': 'village'}"
JOR-632B71649373-343B30313862-X-11191534,Ḩayy al Manārah,"{'name': 'العقبة', 'name:ar': 'العقبة', 'name:az-Arab': 'عقبه', 'name:azb': 'عقبه', 'name:cs': 'Akaba', 'name:da': 'Akaba', 'name:de': 'Akaba', 'name:el': 'Άκαμπα', 'name:en': 'Aqaba', 'name:et': 'Al-‘Aqabah', 'name:fa': 'عقبه', 'name:fr': 'Aqaba', 'name:he': 'עקבה', 'name:hi': 'अक़बा', 'name:kk-Arab': 'اكابا', 'name:kn': 'ಅಕಬ', 'name:ko': '아카바', 'name:ks': 'عقبہ', 'name:ml': 'അക്വാബ', 'name:mzn': 'عقبه', 'name:ota': 'عقبه', 'name:pnb': 'عقبہ', 'name:ru': 'Акаба', 'name:tr': 'Akabe', 'name:ur': 'عقبہ', 'name:zh-Hans': '亚喀巴', 'name:zh-Hant': '亞喀巴', 'place': 'city', 'population': '103100', 'wikidata': 'Q180522', 'wikipedia': 'ar:العقبة'}"
JOR-632B81527021-343B72336194-X-7015855,Arḩāb,"{'name': 'ارحاب', 'name:en': 'Arhab', 'name:fr': 'Arhab', 'place': 'village', 'wikidata': 'Q33766257'}"
JOR-632B68275430-343B11419780-X-11242196,Miqla‘ al Khaznah,"{'name': 'حريثين', 'place': 'village'}"
JOR-632B68275430-343B11419780-X-11242196,Miqla‘ al Khaznah,"{'name': 'الحياض', 'name:fr': 'Al Hiyad', 'place': 'village', 'wikidata': 'Q35184154'}"
JOR-632B77728443-343B54099878-X-246880,Shaţanā,"{'name': 'شطنا', 'place': 'village'}"
JOR-632B97166968-343B52005080-X-250076,Badhdhān,"{'int_name': 'Um ed Dajāj; Um al Dajaj', 'is_in': 'Jordan, الأردن', 'name': 'أم الدجاج', 'name:ar': 'أم الدجاج', 'name:de': 'Um al Dajaj', 'name:en': 'Um al Dajaj', 'name:fr': 'Um al Dajaj', 'place': 'village'}"
JOR-632B97166968-343B52005080-X-250076,Badhdhān,"{'name': 'بردى', 'name:ar': 'بردى', 'place': 'village'}"
JOR-632B67270147-343B92100815-X-7015829,Al Jarbā’ aş Şaghīrah,"{'int_name': ""Al Tamiy'a; Tamiy'a; Tamiya"", 'is_in': 'Jordan, الأردن', 'name': 'الطميعة', 'name:ar': 'الطميعة', 'name:de': 'Tamiya', 'name:en': 'Tamiya', 'name:fr': 'Tamiya', 'place': 'village'}"
JOR-632B82459032-343B95147523-X-11265400,Al Jawāsirah,"{'int_name': 'Al Kafrayn;Al Kefrein', 'is_in': 'Jordan, الأردن', 'name': 'الكفرين', 'name:ar': 'الكفرين', 'name:de': 'Al Kafrayn', 'name:el': 'Αλ Καφράιν', 'name:en': 'Al Kafrayn', 'name:fr': 'Al Kafrayn', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-247659,Qafqafā,"{'int_name': 'Qafqafā; Qafqafa', 'is_in': 'Jordan, الأردن', 'name': 'قفقفا', 'name:ar': 'قفقفا', 'name:de': 'Qafqafa', 'name:en': 'Qafqafa', 'name:fr': 'Qafqafa', 'place': 'village'}"
JOR-632B98972752-343B93869049-X-250153,Aydūn Banī Ḩasan,"{'int_name': 'Ed Dalābīḥ; Al Dalabih', 'is_in': 'Jordan, الأردن', 'name': 'الدلابيح', 'name:ar': 'الدلابيح', 'name:de': 'Al Dalabih', 'name:en': 'Al Dalabih', 'name:fr': 'Al Dalabih', 'place': 'village'}"
JOR-632B48316240-343B14208622-X-250552,Al Masarrah al Gharbīyah,"{'is_in': 'Jordan, الأردن', 'name': 'المسرة', 'name:ar': 'المسرة', 'name:de': 'Al Masarra', 'name:en': 'Al Masarra', 'name:fr': 'Al Masarra', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-247948,Muḩayy,"{'int_name': 'Muḩayy; Muhayy', 'is_in': 'Jordan, الأردن', 'name': 'محي', 'name:ar': 'محي', 'name:de': 'Muhayy', 'name:en': 'Muhayy', 'name:fr': 'Muhayy', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-248385,Iskān Ma‘ādh,"{'int_name': 'Es Sākhina; Al Sakhina', 'is_in': 'Jordan, الأردن', 'name': 'الساخنة', 'name:ar': 'الساخنة', 'name:de': 'Al Sakhina', 'name:en': 'Al Sakhina', 'name:fr': 'Al Sakhina', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-248385,Iskān Ma‘ādh,"{'int_name': 'Ash Shūnah ash Shamālīyah; Ash Shunah al Shamaliyah', 'is_in': 'Jordan, الأردن', 'name': 'الشونة الشمالية', 'name:ar': 'الشونة الشمالية', 'name:de': 'Ash Shunah al Shamaliyah', 'name:en': 'Ash Shunah al Shamaliyah', 'name:fr': 'Ash Shunah al Shamaliyah', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-248385,Iskān Ma‘ādh,"{'name': 'معاذ', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-250535,Al Marrazah,"{'int_name': 'Sheikh Muhammad', 'is_in': 'Jordan, الأردن', 'name': 'شيخ محمد', 'name:ar': 'شيخ محمد', 'name:de': 'Sheikh Muhammad', 'name:en': 'Sheikh Muhammad', 'name:fr': 'Sheikh Muhammad', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-250535,Al Marrazah,"{'name': 'المرزة', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-250535,Al Marrazah,"{'name': 'الشيخ محمد', 'place': 'village'}"
JOR-632B11138086-343B2327373-X-246683,Sūmiyā,"{'name': 'سيل حسبان', 'place': 'village'}"
JOR-632B11138086-343B2327373-X-246683,Sūmiyā,"{'name': 'زبود', 'place': 'village'}"
JOR-632B11138086-343B2327373-X-246683,Sūmiyā,"{'name': 'العدسية', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-247965,Muḩammad Şāliḩ,"{'int_name': 'Muḩammad Şāliḩ; Muhammad Salih', 'is_in': 'Jordan, الأردن', 'name': 'محمد صالح', 'name:ar': 'محمد صالح', 'name:de': 'Muhammad Salih', 'name:en': 'Muhammad Salih', 'name:fr': 'Muhammad Salih', 'place': 'village'}"
JOR-632B97166968-343B52005080-X-251038,Abū ash Shaḩm,"{'int_name': 'El Ghuweir; Al Ghuweir', 'is_in': 'Jordan, الأردن', 'name': 'الغوير', 'name:ar': 'الغوير', 'name:de': 'Al Ghuweir', 'name:en': 'Al Ghuweir', 'name:fr': 'Al Ghuweir', 'place': 'village'}"
JOR-632B98972752-343B92270189-X-10228530,Az Za'atri,"{'admin_level': '7', 'amenity': 'refugee_site', 'int_name': 'Zaatri Refugee Camp', 'loc_name': 'مخيم الزعتري', 'name': 'مخيم الزعتري', 'name:ar': 'مخيم الزعتري', 'name:en': 'Al Zaatari Refugee Camp', 'name:fa': 'مخيم الزعتري', 'name:fr': 'Camp de réfugiés de Zaatari', 'place': 'village', 'population': '79943', 'population:date': '2017-09-18', 'source:population': 'http://data.unhcr.org/syrianrefugees/settlement.php?id=176&country=107&region=77', 'website': 'http://data.unhcr.org/syrianrefugees/settlement.php?id=176&country=107&region=77', 'wikidata': 'Q8063414', 'wikipedia': 'en:Zaatari refugee camp'}"
JOR-632B67270147-343B21339030-X-247714,Nijil,"{'int_name': 'Najl; Nijil', 'is_in': 'Jordan, الأردن', 'name': 'نجل', 'name:ar': 'نجل', 'name:de': 'Najl', 'name:en': 'Najl', 'name:fr': 'Najl', 'place': 'village'}"
JOR-632B67270147-343B21339030-X-247714,Nijil,"{'int_name': 'Shaubak', 'is_in': 'Jordan, الأردن', 'name': 'الشوبك', 'name:ar': 'الشوبك', 'name:de': 'Shaubak', 'name:en': 'Shaubak', 'name:fr': 'Shaubak', 'name:ml': 'ഷൗബക്ക്', 'place': 'town'}"
JOR-632B77728443-343B74111669-X-11671313,Ḩayy al Karāmah,"{'name': 'حي السلام', 'place': 'village'}"
JOR-632B75121501-343B62933874-X-12141895,Abū ash Sha‘ar,"{'int_name': 'Khirbat ‘Afana; Khirbat Afana', 'is_in': 'Jordan, الأردن', 'name': 'خربة عفنا', 'name:ar': 'خربة عفنا', 'name:de': 'Khirbat Afana', 'name:en': 'Khirbat Afana', 'name:fr': 'Khirbat Afana', 'place': 'village'}"
JOR-632B75121501-343B62933874-X-12141895,Abū ash Sha‘ar,"{'int_name': 'Kafr Khal; Kufr Khal; Kufr Khall', 'is_in': 'Jordan, الأردن', 'name': 'كفر خل', 'name:ar': 'كفر خل', 'name:de': 'Kafr Khal', 'name:en': 'Kafr Khal', 'name:fr': 'Kafr Khal', 'place': 'village', 'wikidata': 'Q6441916', 'wikipedia': 'en:Kufr Khall'}"
JOR-632B75121501-343B62933874-X-12141895,Abū ash Sha‘ar,"{'alt_name': 'صخرة', 'int_name': 'Sakhra', 'name': 'قضاء صخرة', 'name:en': 'Sakhra', 'name:fr': 'Sakhrah', 'name:ru': 'Сахра', 'place': 'town'}"
JOR-632B75121501-343B62933874-X-12141895,Abū ash Sha‘ar,"{'name': 'سامتا', 'place': 'village'}"
JOR-632B77728443-343B42604954-X-248960,‘Inbah,"{'int_name': 'Tibni', 'is_in': 'Jordan, الأردن', 'name': 'تبنة', 'name:ar': 'تبنة', 'name:de': 'Tibni', 'name:en': 'Tibni', 'name:fr': 'Tibni', 'place': 'village'}"
JOR-632B77728443-343B42604954-X-248960,‘Inbah,"{'name': 'عنبه', 'place': 'village'}"
JOR-632B67270147-343B92100815-X-11705735,Ḩayy ash Shāwīsh,"{'name': 'اسفير المحطة', 'name:ar': 'اسفير المحطة', 'name:en': 'Asfir Al Mahata', 'name:fr': 'Asfir Al Mahata', 'place': 'village'}"
JOR-632B67270147-343B92100815-X-7015831,Al ‘Uwaynah,"{'int_name': 'Al ‘Awaynah; Al Awaynah', 'is_in': 'Jordan, الأردن', 'name': 'العوينة', 'name:ar': 'العوينة', 'name:de': 'Al Awaynah', 'name:en': 'Al Awaynah', 'name:fr': 'Al Awaynah', 'place': 'village'}"
JOR-632B67270147-343B92100815-X-7015831,Al ‘Uwaynah,"{'int_name': 'Abu el Jirdhân Station; Abu al Jirdhan Station; Mahattat Abu Jirdhan', 'is_in': 'Jordan, الأردن', 'name': 'محطة أبو الجرذان', 'name:ar': 'محطة أبو الجرذان', 'name:de': 'Abu al Jirdhan Station', 'name:en': 'Abu al Jirdhan Station', 'name:fr': 'Abu al Jirdhan Station', 'place': 'village'}"
JOR-632B77728443-343B81730944-X-249684,Dayr as Si‘nah,"{'int_name': 'Samu', 'is_in': 'Jordan, الأردن', 'name': 'سموع', 'name:ar': 'سموع', 'name:de': 'Samu', 'name:en': 'Samu', 'name:fr': 'Samu', 'place': 'village'}"
JOR-632B77728443-343B81730944-X-249684,Dayr as Si‘nah,"{'name': 'دير السعنة', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-11264224,Sudūd,"{'name': 'جبة', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-11264224,Sudūd,"{'name': 'الراية', 'name:fr': 'Raya', 'place': 'village', 'wikidata': 'Q33770961'}"
JOR-632B97166968-343B75273794-X-12141049,Al Ḩammah,"{'int_name': 'El Qaşer; Al Qaser', 'is_in': 'Jordan, الأردن', 'name': 'Al Qaser - القصر', 'name:ar': 'القصر', 'name:de': 'Al Qasr', 'name:en': 'Al Qaser', 'name:fr': 'Al Qaser', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-249588,Ad Dulaylah,"{'int_name': 'Duleilit el Muteirāt; Duleilit al Muteirat', 'is_in': 'Jordan, الأردن', 'name': 'دليلة المطيرات', 'name:ar': 'دليلة المطيرات', 'name:de': 'Duleilit al Muteirat', 'name:en': 'Duleilit al Muteirat', 'name:fr': 'Duleilit al Muteirat', 'place': 'village'}"
JOR-632B11138086-343B2327373-X-249918,Biddīn,"{'int_name': 'Umm al Qanāfidh; Um al Qanafidh', 'is_in': 'Jordan, الأردن', 'name': 'أم القنافذ', 'name:ar': 'أم القنافذ', 'name:de': 'Um al Qanafidh', 'name:en': 'Um al Qanafidh', 'name:fr': 'Um al Qanafidh', 'place': 'village'}"
JOR-632B82459032-343B14456177-X-11208953,Ḩayy al Jad‘ah,"{'int_name': 'As Salţ; Al Salt; Ramoth Gilad', 'is_in': 'Jordan, الأردن', 'name': 'السلط', 'name:ar': 'السلط', 'name:de': 'Al Salt', 'name:en': 'Al Salt', 'name:fr': 'Al Salt', 'name:he': 'סלט', 'name:ml': 'സൽറ്റ്', 'name:ru': 'Ас-Сальт', 'place': 'town', 'wikidata': 'Q867586', 'wikipedia': 'en:As-Salt'}"
JOR-632B97166968-343B52005080-X-246430,Umm ad Dajāj,"{'int_name': 'Um ed Dajāj; Um al Dajaj', 'is_in': 'Jordan, الأردن', 'name': 'أم الدجاج', 'name:ar': 'أم الدجاج', 'name:de': 'Um al Dajaj', 'name:en': 'Um al Dajaj', 'name:fr': 'Um al Dajaj', 'place': 'village'}"
JOR-632B97166968-343B52005080-X-246430,Umm ad Dajāj,"{'name': 'بردى', 'name:ar': 'بردى', 'place': 'village'}"
JOR-632B97166968-343B52005080-X-246430,Umm ad Dajāj,"{'name': 'بقيع', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-248921,‘Izrīt,"{'name': 'عزريت', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-248921,‘Izrīt,"{'name': 'القصريين', 'place': 'village'}"
JOR-632B97166968-343B52005080-X-12141118,Aţ Ţayyib Umm Qarāmah,"{'name': 'سمرا', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-250691,Al Harāwīyah,"{'int_name': 'Khirbat Sheikh Muhammad', 'is_in': 'Jordan, الأردن', 'name': 'خربة شيخ محمد', 'name:ar': 'خربة شيخ محمد', 'name:de': 'Khirbat Sheikh Muhammad', 'name:en': 'Khirbat Sheikh Muhammad', 'name:fr': 'Khirbat Sheikh Muhammad', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-250691,Al Harāwīyah,"{'name': 'الحراوية', 'name:fr': 'Al Harrawya', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-250565,Al Manshīyah,"{'int_name': 'El Manshiya; Al Manshiya', 'is_in': 'Jordan, الأردن', 'name': 'المنشية', 'name:ar': 'المنشية', 'name:de': 'Al Manshiya', 'name:en': 'Al Manshiya', 'name:fr': 'Al Manshiya', 'place': 'village'}"
JOR-632B71649373-343B30313862-X-7031379,Ḩayy al Burayj,"{'GNS:id': '10509558', 'name': 'اسكان الميناء', 'name:ar': 'اسكان الميناء', 'name:en': 'Askān al Mīnā’', 'name:fr': 'Iskan Al Mina', 'place': 'village', 'source': 'GNS'}"
JOR-632B40598658-343B60908809-X-247772,Naḩlah,"{'name': 'نحلة', 'place': 'village'}"
JOR-632B98972752-343B91729633-X-250845,Ad Dafyānah,"{'int_name': 'Dafyana', 'is_in': 'Jordan, الأردن', 'name': 'الدفيانة', 'name:ar': 'الدفيانة', 'name:de': 'Dafyana', 'name:en': 'Dafyana', 'name:fr': 'Dafyana', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-250052,Balīlā,"{'int_name': 'Balīlā; Balila', 'is_in': 'Jordan, الأردن', 'name': 'بليلا', 'name:ar': 'بليلا', 'name:de': 'Balila', 'name:en': 'Balila', 'name:fr': 'Balila', 'place': 'village'}"
JOR-632B77728443-343B35813939-X-248489,Khirbat Umm an Naml,"{'int_name': 'Khirbat Ibşar; Khirbat Ibsar', 'is_in': 'Jordan, الأردن', 'name': 'خربة إبصر', 'name:ar': 'خربة إبصر', 'name:de': 'Khirbat Ibsar', 'name:en': 'Khirbat Ibsar', 'name:fr': 'Khirbat Ibsar', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-250735,Al Buqay‘,"{'int_name': 'El Baqei‘; Al Baqei', 'is_in': 'Jordan, الأردن', 'name': 'البقيع', 'name:ar': 'البقيع', 'name:de': 'Al Baqei', 'name:en': 'Al Baqei', 'name:fr': 'Al Baqei', 'place': 'village'}"
JOR-632B98972752-343B93869049-X-12144810,Abū az̧ Z̧uhūr,"{'int_name': 'Gharīsah; Gharisah', 'is_in': 'Jordan, الأردن', 'name': 'غريسة', 'name:ar': 'غريسة', 'name:de': 'Gharisah', 'name:en': 'Gharisah', 'name:fr': 'Gharisah', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-11129529,Al Manshīyah al Fawqā,"{'name': 'المنشية الفوقا', 'place': 'village'}"
JOR-632B97166968-343B52005080-X-12141134,Ar Rāshidīyah,"{'int_name': 'El Manshiya; Al Manshiya', 'is_in': 'Jordan, الأردن', 'name': 'المنشية', 'name:ar': 'المنشية', 'name:de': 'Al Manshiya', 'name:en': 'Al Manshiya', 'name:fr': 'Al Manshiya', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-8595722,Al Kaz̧īm,"{'int_name': 'Muḩayy; Muhayy', 'is_in': 'Jordan, الأردن', 'name': 'محي', 'name:ar': 'محي', 'name:de': 'Muhayy', 'name:en': 'Muhayy', 'name:fr': 'Muhayy', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-8595722,Al Kaz̧īm,"{'int_name': 'Al Ḩāmidīyah; Al Hamidiyah', 'is_in': 'Jordan, الأردن', 'name': 'الحامدية', 'name:ar': 'الحامدية', 'name:de': 'Al Hamidiyah', 'name:en': 'Al Hamidiyah', 'name:fr': 'Al Hamidiyah', 'place': 'village'}"
JOR-632B67270147-343B92100815-X-7015827,Al Manshīyah,"{'int_name': 'Al Jarbā’ al Kabīrah; Al Jarba al Kabirah', 'is_in': 'Jordan, الأردن', 'name': 'الجرباء الكبيرة', 'name:ar': 'الجرباء الكبيرة', 'name:de': 'Al Jarba al Kabirah', 'name:en': 'Al Jarba al Kabirah', 'name:fr': 'Al Jarba al Kabirah', 'place': 'village'}"
JOR-632B97166968-343B75273794-X-11242713,Al ‘Āliyah,"{'int_name': 'Mughaiyir', 'is_in': 'Jordan, الأردن', 'name': 'المغير', 'name:ar': 'المغير', 'name:de': 'Mughaiyir', 'name:en': 'Mughaiyir', 'name:fr': 'Mughaiyir', 'place': 'village'}"
JOR-632B97166968-343B75273794-X-11242713,Al ‘Āliyah,"{'name': 'مسعر', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-8560347,Aş Şalāḩīyah,"{'name': 'الصلاحية', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-250653,Al ‘Irāq,"{'int_name': 'Al ‘Irāq; Al Iraq; Al Araq; Al Iraq', 'is_in': 'Jordan, الأردن', 'name': 'العراق', 'name:ar': 'العراق', 'name:de': 'Al Iraq', 'name:en': 'Al Iraq', 'name:fr': 'Al Iraq', 'place': 'village'}"
